Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive_90,PassDead_90,TO_90,Sh_90,Fld_90,Def_90,Matches
2388,Cristhian Stuani,uy URU,FW,Girona,es La Liga,30,1986,30.1,44,1.46,23,1,3,7,9,1,6,0.20,0,0,3,0,3,0,Matches
2389,Stefano Sturaro,it ITA,"MF,DF",Juventus,it Serie A,24,1993,6.8,12,1.76,12,0,0,0,0,0,1,0.15,1,0,0,0,0,0,Matches
2390,Daniel Sturridge,eng ENG,FW,West Brom,eng Premier League,27,1989,1.3,5,3.81,4,0,0,1,0,0,1,0.76,1,0,0,0,0,0,Matches
2391,Daniel Sturridge,eng ENG,FW,Liverpool,eng Premier League,27,1989,4.8,20,4.18,13,0,5,1,1,0,1,0.21,1,0,0,0,0,0,Matches
2392,Damián Suárez,uy URU,DF,Getafe,es La Liga,29,1988,32.0,77,2.41,41,27,4,1,1,3,7,0.22,4,3,0,0,0,0,Matches
2393,Denis Suárez,es ESP,"MF,FW",Barcelona,es La Liga,23,1994,6.6,21,3.18,12,6,1,1,0,1,4,0.61,3,1,0,0,0,0,Matches
2394,Leonardo Suárez,ar ARG,MF,Villarreal,es La Liga,21,1996,0.3,1,3.10,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2395,Luis Suárez,uy URU,FW,Barcelona,es La Liga,30,1987,32.2,132,4.10,85,1,17,13,16,0,21,0.65,15,0,2,2,2,0,Matches
2396,Danijel Subašić,hr CRO,GK,Monaco,fr Ligue 1,32,1984,32.7,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2397,Neven Subotić,rs SRB,DF,Saint-Étienne,fr Ligue 1,28,1988,16.0,6,0.37,4,0,0,1,0,1,1,0.06,0,0,0,0,0,1,Matches
2398,Neven Subotić,rs SRB,DF,Dortmund,de Bundesliga,28,1988,3.0,2,0.66,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2399,Isaac Success,ng NGA,"MF,FW",Málaga,es La Liga,21,1996,5.5,17,3.11,9,0,3,1,3,1,1,0.18,1,0,0,0,0,0,Matches
2400,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,21,1995,21.4,18,0.84,17,0,0,1,0,0,3,0.14,3,0,0,0,0,0,Matches
2401,Ki Sung-yueng,kr KOR,MF,Swansea City,eng Premier League,28,1989,20.8,36,1.73,22,13,0,1,0,0,5,0.24,1,4,0,0,0,0,Matches
2402,Gilles Sunu,tg TOG,"MF,FW",Angers,fr Ligue 1,26,1991,7.3,18,2.47,15,0,1,1,1,0,0,0.00,0,0,0,0,0,0,Matches
2403,Andrew Surman,eng ENG,MF,Bournemouth,eng Premier League,30,1986,20.6,42,2.04,33,3,2,2,2,0,8,0.39,3,3,1,1,0,0,Matches
2404,Markel Susaeta,es ESP,"FW,MF",Athletic Club,es La Liga,29,1987,25.2,100,3.98,41,37,5,8,8,1,5,0.20,2,2,0,1,0,0,Matches
2405,Suso,es ESP,"FW,MF",Milan,it Serie A,23,1993,31.4,181,5.75,132,12,19,7,10,1,17,0.54,13,2,0,1,1,0,Matches
2406,Markus Suttner,at AUT,DF,Brighton,eng Premier League,30,1987,13.1,17,1.30,13,3,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2407,Seydou Sy,sn SEN,GK,Monaco,fr Ligue 1,21,1995,2.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2408,Issiaga Sylla,gn GUI,"DF,FW",Toulouse,fr Ligue 1,23,1994,17.8,42,2.36,35,1,2,1,3,0,4,0.22,3,0,1,0,0,0,Matches
2409,Moussa Sylla,ml MLI,FW,Monaco,fr Ligue 1,17,1999,3.4,8,2.37,5,0,1,1,1,0,0,0.00,0,0,0,0,0,0,Matches
2410,Ádám Szalai,hu HUN,FW,Hoffenheim,de Bundesliga,29,1987,10.0,21,2.11,16,0,2,3,0,0,0,0.00,0,0,0,0,0,0,Matches
2411,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,27,1990,17.0,1,0.06,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2412,Alexander Søderlund,no NOR,FW,Saint-Étienne,fr Ligue 1,29,1987,4.0,13,3.22,8,0,2,0,2,1,1,0.25,1,0,0,0,0,0,Matches
2413,Frederik Sørensen,dk DEN,DF,Köln,de Bundesliga,25,1992,22.2,24,1.08,20,2,0,1,0,1,2,0.09,1,1,0,0,0,0,Matches
2414,Lasse Sørensen,dk DEN,MF,Stoke City,eng Premier League,17,1999,0.8,2,2.40,1,1,0,0,0,0,1,1.20,0,1,0,0,0,0,Matches
2415,Alexander Sørloth,no NOR,FW,Crystal Palace,eng Premier League,21,1995,4.0,14,3.50,8,0,3,2,0,1,1,0.25,1,0,0,0,0,0,Matches
2416,Adel Taarabt,ma MAR,"FW,MF",Genoa,it Serie A,28,1989,17.9,81,4.52,62,1,11,3,3,1,6,0.33,6,0,0,0,0,0,Matches
2417,Franck Tabanou,fr FRA,DF,Guingamp,fr Ligue 1,28,1989,11.6,25,2.15,17,7,0,0,1,0,3,0.26,3,0,0,0,0,0,Matches
2418,Dušan Tadić,rs SRB,"MF,FW",Southampton,eng Premier League,28,1988,31.0,122,3.93,96,8,9,5,4,0,9,0.29,6,0,2,1,0,0,Matches
2419,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,21,1996,27.0,29,1.08,26,0,1,0,1,1,3,0.11,2,0,0,0,0,1,Matches
2420,Ervin Taha,fr FRA,FW,Bordeaux,fr Ligue 1,18,1999,0.4,1,2.31,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2421,Mehdi Tahrat,dz ALG,MF,Angers,fr Ligue 1,27,1990,4.9,5,1.02,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2422,Saphir Taïder,dz ALG,MF,Bologna,it Serie A,25,1992,4.3,11,2.58,10,0,0,1,0,0,1,0.23,1,0,0,0,0,0,Matches
2423,Flavien Tait,fr FRA,MF,Angers,fr Ligue 1,24,1993,24.8,88,3.54,50,13,13,4,8,0,10,0.40,7,2,0,0,1,0,Matches
2424,Adrien Tameze,cm CMR,MF,Nice,fr Ligue 1,23,1994,18.7,26,1.39,22,1,1,0,2,0,3,0.16,3,0,0,0,0,0,Matches
2425,Tana,es ESP,"MF,FW",Las Palmas,es La Liga,26,1990,17.2,58,3.36,42,10,1,0,4,1,2,0.12,2,0,0,0,0,0,Matches
2426,Oussama Tannane,ma MAR,FW,Las Palmas,es La Liga,23,1994,6.4,19,2.98,11,5,0,0,3,0,0,0.00,0,0,0,0,0,0,Matches
2427,Oussama Tannane,ma MAR,FW,Saint-Étienne,fr Ligue 1,23,1994,2.3,5,2.17,4,0,0,1,0,0,1,0.43,1,0,0,0,0,0,Matches
2428,Matt Targett,eng ENG,DF,Southampton,eng Premier League,21,1995,1.8,2,1.08,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2429,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,24,1992,31.0,23,0.74,20,0,1,2,0,0,3,0.10,2,0,0,1,0,0,Matches
2430,Ciprian Tătărușanu,ro ROU,GK,Nantes,fr Ligue 1,31,1986,37.0,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2431,Júlio Tavares,cv CPV,FW,Dijon,fr Ligue 1,28,1988,22.8,48,2.10,41,0,3,2,2,0,5,0.22,3,0,2,0,0,0,Matches
2432,Taleb Tawatha,il ISR,"DF,MF",Eint Frankfurt,de Bundesliga,25,1992,4.9,10,2.04,7,2,1,0,0,0,1,0.20,1,0,0,0,0,0,Matches
2433,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,23,1993,10.6,13,1.23,10,1,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2434,Jordan Tell,gp GLP,"FW,MF",Rennes,fr Ligue 1,20,1997,1.3,3,2.35,2,0,0,1,0,0,1,0.78,1,0,0,0,0,0,Matches
2435,Cristian Tello,es ESP,"FW,MF",Betis,es La Liga,25,1991,18.8,52,2.76,36,1,10,0,3,2,9,0.48,6,0,2,0,0,1,Matches
2436,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,25,1992,37.0,4,0.11,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2437,Simon Terodde,de GER,FW,Stuttgart,de Bundesliga,29,1988,10.6,20,1.88,16,0,0,1,2,1,1,0.09,1,0,0,0,0,0,Matches
2438,Simon Terodde,de GER,FW,Köln,de Bundesliga,29,1988,12.9,28,2.17,22,0,1,1,4,0,2,0.16,0,0,0,0,2,0,Matches
2439,Marco Terrazzino,de GER,"MF,FW",Freiburg,de Bundesliga,26,1991,16.5,66,3.98,53,1,2,1,8,1,2,0.12,1,0,0,0,1,0,Matches
2440,Martin Terrier,fr FRA,"FW,MF",Strasbourg,fr Ligue 1,20,1997,18.6,58,3.12,39,1,6,5,7,0,6,0.32,3,0,1,1,1,0,Matches
2441,Kenny Tete,nl NED,DF,Lyon,fr Ligue 1,21,1995,17.9,30,1.68,27,1,0,0,2,0,5,0.28,4,0,0,0,1,0,Matches
2442,Cedric Teuchert,de GER,FW,Schalke 04,de Bundesliga,20,1997,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2443,Florian Thauvin,fr FRA,FW,Marseille,fr Ligue 1,24,1993,32.8,195,5.95,120,11,36,14,13,1,27,0.82,14,1,4,5,2,1,Matches
2444,Kévin Théophile-Catherine,fr FRA,DF,Saint-Étienne,fr Ligue 1,27,1989,24.1,15,0.62,12,2,0,1,0,0,3,0.12,2,0,0,1,0,0,Matches
2445,Cyril Théréau,fr FRA,"FW,MF",Udinese,it Serie A,34,1983,2.0,5,2.50,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2446,Cyril Théréau,fr FRA,"FW,MF",Fiorentina,it Serie A,34,1983,12.4,46,3.71,37,0,2,2,5,0,6,0.48,6,0,0,0,0,0,Matches
2447,Vincent Thill,lu LUX,MF,Metz,fr Ligue 1,17,2000,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2448,Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,29,1988,27.4,20,0.73,15,0,0,4,1,0,1,0.04,1,0,0,0,0,0,Matches
2449,Adrien Thomasson,fr FRA,"MF,FW",Nantes,fr Ligue 1,23,1993,28.6,89,3.11,70,1,4,8,6,0,8,0.28,4,0,0,3,1,0,Matches
2450,Erik Thommy,de GER,FW,Augsburg,de Bundesliga,22,1994,1.9,7,3.75,7,0,0,0,0,0,1,0.54,1,0,0,0,0,0,Matches
2451,Erik Thommy,de GER,MF,Stuttgart,de Bundesliga,22,1994,10.9,44,4.04,21,12,1,4,6,0,9,0.83,4,0,1,3,1,0,Matches
2452,Marcus Thuram,fr FRA,FW,Guingamp,fr Ligue 1,19,1997,21.4,66,3.08,39,0,12,6,9,0,8,0.37,3,0,1,2,2,0,Matches
2453,Youri Tielemans,be BEL,MF,Monaco,fr Ligue 1,20,1997,17.4,58,3.33,38,3,6,5,5,1,7,0.40,4,0,1,2,0,0,Matches
2454,David Timor,es ESP,"MF,DF",Girona,es La Liga,27,1989,10.3,12,1.17,10,1,0,0,0,1,1,0.10,1,0,0,0,0,0,Matches
2455,Jonathan Tinhan,bj BEN,"MF,FW",Troyes,fr Ligue 1,28,1989,0.8,2,2.47,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2456,Marcel Tisserand,cd COD,DF,Wolfsburg,de Bundesliga,24,1993,13.9,10,0.72,9,0,0,1,0,0,1,0.07,1,0,0,0,0,0,Matches
2457,Tito,es ESP,DF,Leganés,es La Liga,32,1985,6.8,3,0.44,3,0,0,0,0,0,1,0.15,1,0,0,0,0,0,Matches
2458,Ola Toivonen,se SWE,"FW,MF",Toulouse,fr Ligue 1,31,1986,8.9,29,3.26,20,0,2,3,3,1,3,0.34,1,0,0,1,1,0,Matches
2459,Karl Toko Ekambi,cm CMR,"FW,MF",Angers,fr Ligue 1,24,1992,33.8,109,3.23,71,0,22,7,8,1,14,0.41,10,0,1,1,2,0,Matches
2460,Hernán Toledo,ar ARG,"FW,MF",Las Palmas,es La Liga,21,1996,6.9,22,3.17,12,0,6,2,2,0,3,0.43,1,0,1,0,1,0,Matches
2461,Corentin Tolisso,fr FRA,MF,Bayern Munich,de Bundesliga,22,1994,17.5,58,3.41,53,0,1,2,2,0,9,0.53,9,0,0,0,0,0,Matches
2462,Jeremy Toljan,de GER,"DF,FW",Hoffenheim,de Bundesliga,22,1994,2.0,4,2.00,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2463,Jeremy Toljan,de GER,DF,Dortmund,de Bundesliga,22,1994,13.5,33,2.45,28,1,0,0,4,0,2,0.15,2,0,0,0,0,0,Matches
2464,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,26,1990,27.2,28,1.03,26,0,0,2,0,0,5,0.18,5,0,0,0,0,0,Matches
2465,James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,28,1989,26.5,7,0.26,4,0,0,3,0,0,1,0.04,0,0,0,1,0,0,Matches
2466,Nenad Tomović,rs SRB,DF,Fiorentina,it Serie A,29,1987,1.5,4,2.67,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2467,Nenad Tomović,rs SRB,DF,Chievo,it Serie A,29,1987,25.6,8,0.31,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2468,Lorenzo Tonelli,it ITA,DF,Napoli,it Serie A,27,1990,3.9,4,1.03,2,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2469,Aleksandar Tonev,bg BUL,"FW,MF",Crotone,it Serie A,27,1990,4.5,8,1.80,4,1,2,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2470,Toño,es ESP,DF,Levante,es La Liga,27,1989,12.0,20,1.67,14,2,1,2,1,0,2,0.17,2,0,0,0,0,0,Matches
2471,Ömer Toprak,tr TUR,DF,Dortmund,de Bundesliga,28,1989,22.4,20,0.89,18,0,0,2,0,0,2,0.09,0,0,0,2,0,0,Matches
2472,Vasilis Torosidis,gr GRE,DF,Bologna,it Serie A,32,1985,9.1,10,1.10,8,2,0,0,0,0,1,0.11,1,0,0,0,0,0,Matches
2473,Emanuele Torrasi,it ITA,MF,Milan,it Serie A,18,1999,0.1,,,,,,,,,,,,,,,,,Matches
2474,Emanuele Torrasi,it ITA,MF,Milan,it Serie A,18,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2475,Lucas Torreira,uy URU,MF,Sampdoria,it Serie A,21,1996,35.3,88,2.49,52,25,2,3,5,1,6,0.17,4,1,0,0,1,0,Matches
2476,Daniel Torres,co COL,MF,Alavés,es La Liga,27,1989,13.5,15,1.11,13,0,1,0,0,1,1,0.07,1,0,0,0,0,0,Matches
2477,Fernando Torres,es ESP,FW,Atlético Madrid,es La Liga,33,1984,10.9,21,1.92,10,0,4,3,4,0,3,0.27,0,0,2,1,0,0,Matches
2478,Ferrán Torres,es ESP,MF,Valencia,es La Liga,17,2000,3.5,6,1.74,5,0,1,0,0,0,1,0.29,1,0,0,0,0,0,Matches
2479,Miguel Torres,es ESP,DF,Málaga,es La Liga,31,1986,7.5,6,0.80,3,2,0,0,0,1,1,0.13,1,0,0,0,0,0,Matches
2480,Pau Torres,es ESP,DF,Villarreal,es La Liga,20,1997,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2481,Jordan Torunarigha,de GER,DF,Hertha BSC,de Bundesliga,19,1997,7.4,2,0.27,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2482,Alin Toșca,ro ROU,DF,Benevento,it Serie A,25,1992,13.0,10,0.77,8,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2483,Alin Toșca,ro ROU,DF,Betis,es La Liga,25,1992,4.7,4,0.85,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2484,Cenk Tosun,tr TUR,FW,Everton,eng Premier League,26,1991,11.0,26,2.37,22,1,1,1,1,0,0,0.00,0,0,0,0,0,0,Matches
2485,Jérémy Toulalan,fr FRA,DF,Bordeaux,fr Ligue 1,33,1983,21.0,16,0.76,13,1,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2486,Abdoulaye Touré,gn GUI,MF,Nantes,fr Ligue 1,23,1994,31.2,80,2.56,55,0,7,4,13,1,8,0.26,7,0,0,0,1,0,Matches
2487,Almamy Touré,ml MLI,DF,Monaco,fr Ligue 1,21,1996,13.9,32,2.31,27,2,3,0,0,0,9,0.65,7,0,2,0,0,0,Matches
2488,Thomas Touré,ci CIV,FW,Bordeaux,fr Ligue 1,23,1993,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2489,Thomas Touré,ci CIV,MF,Angers,fr Ligue 1,23,1993,1.4,9,6.33,6,0,2,1,0,0,1,0.70,1,0,0,0,0,0,Matches
2490,Yaya Touré,ci CIV,MF,Manchester City,eng Premier League,34,1983,2.6,14,5.34,13,0,1,0,0,0,3,1.14,3,0,0,0,0,0,Matches
2491,Lucas Tousart,fr FRA,MF,Lyon,fr Ligue 1,20,1997,34.8,46,1.32,38,0,3,3,0,2,7,0.20,7,0,0,0,0,0,Matches
2492,Andros Townsend,eng ENG,"FW,MF",Crystal Palace,eng Premier League,26,1991,34.7,138,3.98,80,20,16,7,10,5,11,0.32,8,1,0,0,2,0,Matches
2493,Adama Traoré,ml MLI,"MF,FW",Monaco,fr Ligue 1,22,1995,2.1,9,4.29,7,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2494,Bertrand Traoré,bf BFA,FW,Lyon,fr Ligue 1,21,1995,25.4,93,3.66,59,0,13,14,7,0,14,0.55,9,0,1,1,3,0,Matches
2495,Charles Traore,ml MLI,DF,Troyes,fr Ligue 1,25,1992,33.3,50,1.50,39,6,3,2,0,0,5,0.15,4,0,1,0,0,0,Matches
2496,Hamari Traoré,ml MLI,DF,Rennes,fr Ligue 1,25,1992,29.3,51,1.74,41,3,1,1,3,2,2,0.07,1,0,0,1,0,0,Matches
2497,Ibrahima Traoré,gn GUI,MF,Gladbach,de Bundesliga,29,1988,2.2,12,5.37,8,1,2,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2498,Ismaël Traoré,ci CIV,DF,Angers,fr Ligue 1,30,1986,31.7,16,0.50,12,1,2,1,0,0,2,0.06,1,0,0,1,0,0,Matches
2499,Lacina Traoré,ci CIV,FW,Amiens,fr Ligue 1,27,1990,8.7,19,2.20,13,0,1,0,4,1,3,0.35,1,0,0,0,1,1,Matches
2500,Kevin Trapp,de GER,GK,Paris S-G,fr Ligue 1,27,1990,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2501,Manu Trigueros,es ESP,MF,Villarreal,es La Liga,25,1991,30.0,87,2.90,66,15,2,0,4,0,8,0.27,7,1,0,0,0,0,Matches
2502,Kieran Trippier,eng ENG,DF,Tottenham,eng Premier League,26,1990,21.3,72,3.39,59,11,1,0,1,0,9,0.42,7,2,0,0,0,0,Matches
2503,Marcello Trotta,it ITA,FW,Crotone,it Serie A,24,1992,25.1,70,2.79,42,0,6,10,9,3,9,0.36,4,0,0,3,1,1,Matches
2504,Philipp Tschauner,de GER,GK,Hannover 96,de Bundesliga,31,1985,31.0,3,0.10,3,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
2505,Axel Tuanzebe,cd COD,FW,Manchester Utd,eng Premier League,19,1997,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2506,Marco Tumminello,it ITA,FW,Crotone,it Serie A,18,1998,2.3,5,2.22,4,0,0,1,0,0,1,0.44,1,0,0,0,0,0,Matches
2507,Marco Tumminello,it ITA,FW,Roma,it Serie A,18,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2508,Ľubomír Tupta,sk SVK,"MF,FW",Hellas Verona,it Serie A,19,1998,0.4,1,2.81,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2509,Josh Tymon,eng ENG,DF,Stoke City,eng Premier League,18,1999,1.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2510,Przemysław Tytoń,pl POL,GK,La Coruña,es La Liga,30,1987,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2511,Matthieu Udol,fr FRA,DF,Metz,fr Ligue 1,21,1996,3.9,3,0.76,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2512,Anthony Ujah,ng NGA,FW,Mainz 05,de Bundesliga,26,1990,2.3,9,3.95,6,0,0,1,1,1,0,0.00,0,0,0,0,0,0,Matches
2513,Leonardo Ulloa,ar ARG,FW,Leicester City,eng Premier League,31,1986,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2514,Leonardo Ulloa,ar ARG,FW,Brighton,eng Premier League,31,1986,3.0,10,3.37,9,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2515,Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,28,1988,29.0,1,0.03,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2516,Samuel Umtiti,fr FRA,DF,Barcelona,es La Liga,23,1993,24.3,10,0.41,9,0,0,0,1,0,1,0.04,0,0,0,0,1,0,Matches
2517,Enes Ünal,tr TUR,FW,Villarreal,es La Liga,20,1997,12.5,33,2.64,19,0,3,6,4,1,5,0.40,3,0,0,2,0,0,Matches
2518,Enes Ünal,tr TUR,FW,Levante,es La Liga,20,1997,6.6,15,2.27,12,0,0,1,2,0,1,0.15,1,0,0,0,0,0,Matches
2519,Cengiz Ünder,tr TUR,FW,Roma,it Serie A,20,1997,13.9,54,3.88,34,5,3,6,5,1,4,0.29,2,1,1,0,0,0,Matches
2520,Dayot Upamecano,fr FRA,DF,RB Leipzig,de Bundesliga,18,1998,25.2,22,0.87,20,0,0,0,0,2,1,0.04,1,0,0,0,0,0,Matches
2521,Mark Uth,de GER,FW,Hoffenheim,de Bundesliga,25,1991,24.2,55,2.27,43,3,2,2,2,3,14,0.58,10,1,1,0,1,1,Matches
2522,Francis Uzoho,ng NGA,GK,La Coruña,es La Liga,18,1998,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2523,Valentín Vada,ar ARG,MF,Bordeaux,fr Ligue 1,21,1996,9.6,20,2.09,15,4,0,0,1,0,1,0.10,1,0,0,0,0,0,Matches
2524,Josha Vagnoman,de GER,MF,Hamburger SV,de Bundesliga,16,2000,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2525,Sauli Väisänen,fi FIN,DF,SPAL,it Serie A,23,1994,6.0,6,1.00,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2526,Mirko Valdifiori,it ITA,MF,Torino,it Serie A,31,1986,6.9,11,1.60,5,4,1,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2527,Antonio Valencia,ec ECU,DF,Manchester Utd,eng Premier League,31,1985,30.4,59,1.94,49,1,4,1,4,0,2,0.07,2,0,0,0,0,0,Matches
2528,Gerard Valentín,es ESP,"DF,FW",La Coruña,es La Liga,24,1993,1.8,1,0.57,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2529,Borja Valero,es ESP,MF,Inter,it Serie A,32,1985,28.5,83,2.91,71,2,5,1,3,1,0,0.00,0,0,0,0,0,0,Matches
2530,Borja Valle,es ESP,"FW,MF",La Coruña,es La Liga,25,1992,5.4,12,2.22,12,0,0,0,0,0,3,0.56,3,0,0,0,0,0,Matches
2531,Jesús Vallejo,es ESP,DF,Real Madrid,es La Liga,20,1997,7.0,1,0.14,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2532,Mattia Valoti,it ITA,"MF,FW",Hellas Verona,it Serie A,23,1993,17.5,29,1.66,21,1,1,2,3,1,0,0.00,0,0,0,0,0,0,Matches
2533,Federico Valverde,uy URU,"MF,FW",La Coruña,es La Liga,19,1998,13.7,28,2.04,23,1,2,2,0,0,1,0.07,1,0,0,0,0,0,Matches
2534,Virgil van Dijk,nl NED,DF,Southampton,eng Premier League,26,1991,11.0,9,0.81,8,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2535,Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,26,1991,14.0,13,0.93,11,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
2536,Raphaël Varane,fr FRA,DF,Real Madrid,es La Liga,24,1993,25.8,15,0.58,13,0,0,2,0,0,2,0.08,1,0,0,1,0,0,Matches
2537,Jamie Vardy,eng ENG,FW,Leicester City,eng Premier League,30,1987,36.1,74,2.05,52,0,7,7,8,0,5,0.14,2,0,1,0,2,0,Matches
2538,Cédric Varrault,fr FRA,DF,Dijon,fr Ligue 1,37,1980,9.8,6,0.61,5,0,0,0,0,1,1,0.10,1,0,0,0,0,0,Matches
2539,Franco Vázquez,ar ARG,MF,Sevilla,es La Liga,28,1989,20.4,82,4.01,67,0,3,5,4,3,7,0.34,6,0,1,0,0,0,Matches
2540,Lucas Vázquez,es ESP,"MF,FW",Real Madrid,es La Liga,26,1991,18.7,109,5.84,85,3,9,3,7,2,13,0.70,10,1,0,1,1,0,Matches
2541,Matías Vecino,uy URU,MF,Inter,it Serie A,25,1991,23.7,75,3.16,67,0,1,3,2,2,6,0.25,6,0,0,0,0,0,Matches
2542,Koke Vegas,es ESP,GK,Levante,es La Liga,21,1995,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2543,Carlos Vela,mx MEX,FW,Real Sociedad,es La Liga,28,1989,4.2,26,6.13,14,4,2,1,5,0,1,0.24,0,0,0,0,1,0,Matches
2544,Miloš Veljković,rs SRB,DF,Werder Bremen,de Bundesliga,21,1995,29.5,23,0.78,22,0,0,0,0,1,1,0.03,1,0,0,0,0,0,Matches
2545,Miguel Veloso,pt POR,MF,Genoa,it Serie A,31,1986,19.3,44,2.28,23,19,0,2,0,0,2,0.10,0,1,0,1,0,0,Matches
2546,Lorenzo Venuti,it ITA,DF,Benevento,it Serie A,22,1995,26.6,40,1.51,31,3,1,1,3,1,3,0.11,3,0,0,0,0,0,Matches
2547,Rémy Vercoutre,fr FRA,GK,Caen,fr Ligue 1,37,1980,34.5,6,0.17,2,4,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2548,Daniele Verde,it ITA,"FW,MF",Hellas Verona,it Serie A,21,1996,21.7,50,2.30,31,12,2,2,2,1,5,0.23,4,1,0,0,0,0,Matches
2549,Simone Verdi,it ITA,"FW,MF",Bologna,it Serie A,25,1992,31.4,121,3.85,67,21,13,8,9,3,15,0.48,8,4,0,0,3,0,Matches
2550,Olivier Verdon,bj BEN,DF,Bordeaux,fr Ligue 1,21,1995,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2551,Jordan Veretout,fr FRA,MF,Fiorentina,it Serie A,24,1993,35.7,152,4.26,112,28,3,5,0,4,11,0.31,6,1,2,1,0,1,Matches
2552,Paul Verhaegh,nl NED,DF,Wolfsburg,de Bundesliga,33,1983,29.0,52,1.79,43,3,0,3,1,2,4,0.14,3,0,0,1,0,0,Matches
2553,Thomas Vermaelen,be BEL,DF,Barcelona,es La Liga,31,1985,11.3,7,0.62,5,0,0,0,0,2,1,0.09,1,0,0,0,0,0,Matches
