Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive_90,PassDead_90,TO_90,Sh_90,Fld_90,Def_90,Matches
1453,Toni Lato,es ESP,DF,Mallorca,es La Liga,26,1997,6.9,14,2.03,11,1,0,0,1,1,1,0.15,1,0,0,0,0,0,Matches
1454,Roméo Lavia,be BEL,MF,Chelsea,eng Premier League,20,2004,8.9,14,1.58,13,0,0,0,0,1,2,0.23,2,0,0,0,0,0,Matches
1455,Valentino Lazaro,at AUT,"DF,FW",Torino,it Serie A,28,1996,25.6,52,2.03,32,16,1,3,0,0,8,0.31,5,3,0,0,0,0,Matches
1456,Darko Lazović,rs SRB,"DF,MF",Hellas Verona,it Serie A,33,1990,16.2,23,1.42,17,4,0,1,1,0,4,0.25,1,1,0,1,1,0,Matches
1457,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,30,1993,15.6,36,2.30,32,0,2,0,1,1,2,0.13,2,0,0,0,0,0,Matches
1458,Julien Le Cardinal,fr FRA,DF,Brest,fr Ligue 1,26,1997,15.3,14,0.91,11,1,0,0,1,1,2,0.13,1,0,0,0,0,1,Matches
1459,Jérémy Le Douaron,fr FRA,FW,Brest,fr Ligue 1,26,1998,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1460,Enzo Le Fée,fr FRA,MF,Roma,it Serie A,24,2000,3.5,9,2.55,7,1,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1461,Robin Le Normand,es ESP,DF,Atlético Madrid,es La Liga,27,1996,23.9,7,0.29,4,0,0,3,0,0,1,0.04,0,0,0,1,0,0,Matches
1462,Nicola Leali,it ITA,GK,Genoa,it Serie A,31,1993,29.0,2,0.07,2,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
1463,Rafael Leão,pt POR,FW,Milan,it Serie A,25,1999,25.8,113,4.38,78,1,16,11,6,1,16,0.62,10,0,3,1,2,0,Matches
1464,Benjamin Lecomte,fr FRA,GK,Montpellier,fr Ligue 1,33,1991,30.0,10,0.34,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1465,Pierre Lees-Melou,fr FRA,MF,Brest,fr Ligue 1,31,1993,17.0,52,3.07,44,1,0,4,3,0,4,0.24,3,0,0,1,0,0,Matches
1466,Jordan Lefort,fr FRA,DF,Angers,fr Ligue 1,30,1993,34.0,26,0.76,23,0,0,1,1,1,1,0.03,1,0,0,0,0,0,Matches
1467,Diogo Leite,pt POR,DF,Union Berlin,de Bundesliga,25,1999,28.3,33,1.17,25,2,1,1,4,0,3,0.11,2,0,0,0,1,0,Matches
1468,Maxim Leitsch,de GER,DF,Mainz 05,de Bundesliga,26,1998,7.5,7,0.93,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1469,Florian Lejeune,fr FRA,DF,Rayo Vallecano,es La Liga,33,1991,36.9,37,1.00,27,1,1,8,0,0,4,0.11,3,0,0,1,0,0,Matches
1470,Stefan Lekovic,rs SRB,DF,Monza,it Serie A,20,2004,4.1,6,1.47,4,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1471,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,31,1993,8.6,16,1.86,11,3,0,1,0,1,1,0.12,0,0,0,1,0,0,Matches
1472,Nunzio Lella,it ITA,MF,Venezia,it Serie A,24,2000,0.1,1,15.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1473,Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,28,1995,0.9,4,4.24,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1474,Félix Lemaréchal,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,20,2003,19.8,56,2.83,48,3,3,2,0,0,6,0.30,6,0,0,0,0,0,Matches
1475,Mario Lemina,ga GAB,"MF,DF",Wolves,eng Premier League,30,1993,15.2,26,1.71,21,0,2,2,0,1,5,0.33,5,0,0,0,0,0,Matches
1476,Clément Lenglet,fr FRA,DF,Atlético Madrid,es La Liga,29,1995,21.9,17,0.78,16,0,1,0,0,0,2,0.09,2,0,0,0,0,0,Matches
1477,Bernd Leno,de GER,GK,Fulham,eng Premier League,32,1992,38.0,6,0.16,6,0,0,0,0,0,2,0.05,2,0,0,0,0,0,Matches
1478,Donovan Léon,gf GUF,GK,Auxerre,fr Ligue 1,31,1992,32.0,12,0.37,9,3,0,0,0,0,2,0.06,0,2,0,0,0,0,Matches
1479,Giovanni Leoni,it ITA,DF,Parma,it Serie A,17,2006,13.3,3,0.23,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1480,Esteban Lepaul,fr FRA,FW,Angers,fr Ligue 1,24,2000,18.1,22,1.22,11,0,2,7,2,0,1,0.06,1,0,0,0,0,0,Matches
1481,Johann Lepenant,fr FRA,MF,Nantes,fr Ligue 1,21,2002,22.8,37,1.63,32,0,2,1,1,1,6,0.26,5,0,1,0,0,0,Matches
1482,Jefferson Lerma,co COL,"MF,DF",Crystal Palace,eng Premier League,29,1994,25.3,46,1.82,37,5,0,3,0,1,3,0.12,3,0,0,0,0,0,Matches
1483,Louis Leroux,fr FRA,"MF,DF",Nantes,fr Ligue 1,18,2006,9.1,30,3.31,22,0,3,1,1,3,3,0.33,3,0,0,0,0,0,Matches
1484,Robert Lewandowski,pl POL,FW,Barcelona,es La Liga,35,1988,29.6,50,1.69,33,0,4,8,5,0,3,0.10,2,0,0,1,0,0,Matches
1485,Jamie Leweling,de GER,"MF,FW",Stuttgart,de Bundesliga,23,2001,18.5,52,2.82,37,0,8,3,4,0,9,0.49,3,0,1,3,2,0,Matches
1486,Rico Lewis,eng ENG,"DF,MF",Manchester City,eng Premier League,19,2004,21.0,31,1.47,30,0,0,0,1,0,3,0.14,3,0,0,0,0,0,Matches
1487,Keane Lewis-Potter,eng ENG,"DF,FW",Brentford,eng Premier League,23,2001,34.4,71,2.07,56,0,5,3,6,1,8,0.23,6,0,0,0,2,0,Matches
1488,Myles Lewis-Skelly,eng ENG,DF,Arsenal,eng Premier League,17,2006,15.2,29,1.91,21,0,1,1,6,0,0,0.00,0,0,0,0,0,0,Matches
1489,Ben Lhassine Kone,ci CIV,MF,Como,it Serie A,24,2000,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1490,Mattia Liberali,it ITA,MF,Milan,it Serie A,17,2007,0.7,1,1.48,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1491,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,28,1996,30.8,26,0.84,20,4,0,0,1,1,2,0.06,1,1,0,0,0,0,Matches
1492,Matthijs de Ligt,nl NED,DF,Manchester Utd,eng Premier League,24,1999,23.6,14,0.59,12,0,0,2,0,0,1,0.04,1,0,0,0,0,0,Matches
1493,Pedro Lima,br BRA,DF,Wolves,eng Premier League,18,2006,0.8,4,5.14,2,0,0,0,0,2,0,0.00,0,0,0,0,0,0,Matches
1494,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,30,1994,7.8,4,0.51,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1495,Jesper Lindstrøm,dk DEN,FW,Everton,eng Premier League,24,2000,13.8,46,3.35,30,7,2,3,3,1,1,0.07,1,0,0,0,0,0,Matches
1496,Karol Linetty,pl POL,MF,Torino,it Serie A,29,1995,17.1,24,1.40,20,0,2,1,0,1,2,0.12,1,0,0,1,0,0,Matches
1497,Samuel Lino,br BRA,"MF,DF",Atlético Madrid,es La Liga,24,1999,17.2,49,2.84,39,0,3,4,3,0,6,0.35,4,0,0,1,1,0,Matches
1498,Pol Lirola,es ESP,DF,Marseille,fr Ligue 1,26,1997,7.6,16,2.12,13,2,0,1,0,0,2,0.26,2,0,0,0,0,0,Matches
1499,Dailon Livramento,cv CPV,"FW,MF",Hellas Verona,it Serie A,23,2001,10.4,19,1.82,12,0,4,1,1,1,4,0.38,2,0,1,1,0,0,Matches
1500,Valentino Livramento,eng ENG,DF,Newcastle Utd,eng Premier League,21,2002,31.6,45,1.43,43,0,0,1,1,0,2,0.06,2,0,0,0,0,0,Matches
1501,Marin Ljubicic,hr CRO,"FW,MF",Union Berlin,de Bundesliga,22,2002,3.1,9,2.88,5,1,0,0,3,0,3,0.96,2,0,0,0,1,0,Matches
1502,Javier Llabrés,es ESP,FW,Mallorca,es La Liga,21,2002,0.6,3,4.74,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1503,Diego Llorente,es ESP,DF,Betis,es La Liga,30,1993,28.0,15,0.54,12,0,0,1,1,1,2,0.07,1,0,0,0,0,1,Matches
1504,Marcos Llorente,es ESP,"DF,MF",Atlético Madrid,es La Liga,29,1995,27.9,56,2.01,50,2,1,2,1,0,12,0.43,11,0,0,0,1,0,Matches
1505,Gautier Lloris,fr FRA,DF,Le Havre,fr Ligue 1,29,1995,30.8,21,0.68,17,0,0,4,0,0,3,0.10,2,0,0,1,0,0,Matches
1506,Giovani Lo Celso,ar ARG,"MF,FW",Betis,es La Liga,28,1996,16.2,93,5.74,67,19,3,0,4,0,9,0.56,6,1,2,0,0,0,Matches
1507,Stanislav Lobotka,sk SVK,MF,Napoli,it Serie A,29,1994,29.3,54,1.84,47,4,0,2,0,1,6,0.20,5,1,0,0,0,0,Matches
1508,Manuel Locatelli,it ITA,MF,Juventus,it Serie A,26,1998,31.4,98,3.13,85,5,1,3,2,2,8,0.26,6,1,0,0,0,1,Matches
1509,Bradley Locko,fr FRA,DF,Brest,fr Ligue 1,22,2002,1.1,1,0.93,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1510,Ruben Loftus-Cheek,eng ENG,MF,Milan,it Serie A,28,1996,11.5,34,2.95,27,0,3,1,3,0,2,0.17,1,0,0,0,1,0,Matches
1511,Elysée Logbo,fr FRA,FW,Le Havre,fr Ligue 1,20,2004,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1512,Enzo Loiodice,fr FRA,MF,Las Palmas,es La Liga,23,2000,7.6,13,1.71,7,4,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1513,Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,26,1997,8.9,14,1.58,12,0,1,1,0,0,2,0.23,1,0,0,1,0,0,Matches
1514,Ademola Lookman,ng NGA,"MF,FW",Atalanta,it Serie A,26,1997,25.0,135,5.41,75,25,17,15,2,1,15,0.60,10,0,3,1,1,0,Matches
1515,Anthony Lopes,pt POR,GK,Nantes,fr Ligue 1,33,1990,17.4,1,0.06,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1516,David López,es ESP,DF,Mallorca,es La Liga,21,2003,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1517,David López,es ESP,DF,Girona,es La Liga,34,1989,27.0,24,0.89,20,0,0,4,0,0,3,0.11,1,0,0,2,0,0,Matches
1518,Diego López,es ESP,"MF,FW",Valencia,es La Liga,22,2002,30.4,69,2.27,60,1,3,2,3,0,9,0.30,7,0,1,0,1,0,Matches
1519,Fer López,,"FW,MF",Celta Vigo,es La Liga,,,7.5,30,4.02,23,0,3,2,1,1,3,0.40,2,0,0,1,0,0,Matches
1520,Fermin López,es ESP,"MF,FW",Barcelona,es La Liga,21,2003,13.9,57,4.10,39,5,6,4,1,2,7,0.50,7,0,0,0,0,0,Matches
1521,Javi López,es ESP,DF,Real Sociedad,es La Liga,22,2002,21.5,20,0.93,16,1,1,0,2,0,2,0.09,1,0,0,0,1,0,Matches
1522,Pau López,es ESP,GK,Girona,es La Liga,29,1994,0.5,1,2.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1523,Roberto López,es ESP,MF,Leganés,es La Liga,24,2000,4.4,15,3.41,8,5,1,0,0,1,1,0.23,0,1,0,0,0,0,Matches
1524,Unai López,es ESP,MF,Rayo Vallecano,es La Liga,28,1995,19.0,53,2.79,43,5,2,1,1,1,2,0.11,1,1,0,0,0,0,Matches
1525,Iker Losada,es ESP,"FW,MF",Celta Vigo,es La Liga,22,2001,4.0,8,2.02,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1526,Iker Losada,es ESP,"MF,FW",Betis,es La Liga,22,2001,3.7,8,2.14,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1527,Anthony Losilla,fr FRA,MF,Bochum,de Bundesliga,38,1986,12.6,19,1.50,18,0,0,0,1,0,2,0.16,2,0,0,0,0,0,Matches
1528,Jordan Lotomba,ch SUI,"MF,DF",Nice,fr Ligue 1,25,1998,0.4,2,5.14,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1529,Tom Louchet,fr FRA,"DF,MF",Nice,fr Ligue 1,21,2003,8.6,31,3.60,21,2,1,5,0,2,1,0.12,0,1,0,0,0,0,Matches
1530,Sandi Lovrić,si SVN,MF,Udinese,it Serie A,26,1998,25.6,81,3.16,49,18,2,7,4,1,10,0.39,6,2,0,0,2,0,Matches
1531,Pol Lozano,es ESP,MF,Espanyol,es La Liga,24,1999,21.6,40,1.84,32,6,0,0,0,2,2,0.09,2,0,0,0,0,0,Matches
1532,Lorenzo Lucca,it ITA,FW,Udinese,it Serie A,23,2000,26.1,33,1.26,19,0,1,10,3,0,4,0.15,0,0,1,3,0,0,Matches
1533,Jhon Lucumí,co COL,DF,Bologna,it Serie A,26,1998,29.0,34,1.17,31,0,0,2,0,1,2,0.07,2,0,0,0,0,0,Matches
1534,Yannik Lührs,de GER,DF,Dortmund,de Bundesliga,20,2003,1.4,2,1.41,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1535,José Luis Gayà,es ESP,DF,Valencia,es La Liga,29,1995,20.0,39,1.95,35,1,2,1,0,0,5,0.25,4,0,1,0,0,0,Matches
1536,José Luis Palomino,ar ARG,DF,Cagliari,it Serie A,34,1990,12.0,7,0.58,7,0,0,0,0,0,1,0.08,1,0,0,0,0,0,Matches
1537,Douglas Luiz,br BRA,MF,Juventus,it Serie A,26,1998,5.9,28,4.75,18,7,0,3,0,0,1,0.17,0,1,0,0,0,0,Matches
1538,Romelu Lukaku,be BEL,FW,Napoli,it Serie A,31,1993,31.6,76,2.40,63,0,2,9,2,0,16,0.51,15,0,1,0,0,0,Matches
1539,Castello Lukeba,fr FRA,DF,RB Leipzig,de Bundesliga,21,2002,17.5,17,0.97,14,1,2,0,0,0,1,0.06,1,0,0,0,0,0,Matches
1540,Dodi Lukebakio,be BEL,FW,Sevilla,es La Liga,26,1997,34.4,119,3.46,65,18,21,5,8,2,9,0.26,6,0,2,0,1,0,Matches
1541,Saša Lukić,rs SRB,MF,Fulham,eng Premier League,27,1996,26.0,55,2.11,36,12,0,5,1,1,4,0.15,3,0,0,1,0,0,Matches
1542,Milos Lukovic,rs SRB,"FW,MF",Strasbourg,fr Ligue 1,18,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1543,Joe Lumley,eng ENG,GK,Southampton,eng Premier League,29,1995,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1544,Daniel Luna,co COL,MF,Mallorca,es La Liga,21,2003,0.2,1,4.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1545,Andriy Lunin,ua UKR,GK,Real Madrid,es La Liga,25,1999,7.0,1,0.14,1,0,0,0,0,0,1,0.14,1,0,0,0,0,0,Matches
1546,Massimo Luongo,au AUS,MF,Ipswich Town,eng Premier League,31,1992,2.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1547,Sebastiano Luperto,it ITA,DF,Cagliari,it Serie A,27,1996,36.0,30,0.83,23,0,0,6,1,0,5,0.14,2,0,0,2,1,0,Matches
1548,Zito Luvumbo,ao ANG,"FW,MF",Cagliari,it Serie A,22,2002,17.8,35,1.96,24,1,4,3,3,0,4,0.22,4,0,0,0,0,0,Matches
1549,Charalambos Lykogiannis,gr GRE,DF,Bologna,it Serie A,30,1993,11.6,33,2.83,17,16,0,0,0,0,5,0.43,4,1,0,0,0,0,Matches
1550,Senne Lynen,be BEL,MF,Werder Bremen,de Bundesliga,25,1999,30.4,32,1.05,28,0,1,2,0,1,6,0.20,6,0,0,0,0,0,Matches
1551,Mathias Løvik,no NOR,"DF,FW",Parma,it Serie A,20,2003,1.0,1,0.98,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1552,Othmane Maamma,ma MAR,"FW,MF",Montpellier,fr Ligue 1,18,2005,4.0,4,1.33,2,0,1,0,1,0,1,0.33,1,0,0,0,0,0,Matches
1553,Ian Maatsen,nl NED,DF,Aston Villa,eng Premier League,22,2002,12.7,52,4.11,38,3,5,5,0,1,7,0.55,6,0,1,0,0,0,Matches
1554,Alexis Mac Allister,ar ARG,MF,Liverpool,eng Premier League,25,1998,28.9,120,4.15,83,24,2,6,2,3,15,0.52,10,3,0,2,0,0,Matches
1555,Deiver Machado,co COL,"DF,MF",Lens,fr Ligue 1,30,1993,20.1,45,2.24,28,4,3,7,1,2,8,0.40,6,0,1,1,0,0,Matches
1556,Lanroy Machine,fr FRA,FW,Angers,fr Ligue 1,18,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1557,Shuto Machino,jp JPN,"FW,MF",Holstein Kiel,de Bundesliga,24,1999,21.7,74,3.41,48,19,2,3,2,0,9,0.41,8,1,0,0,0,0,Matches
1558,Darwin Machís,ve VEN,"MF,FW",Valladolid,es La Liga,31,1993,7.1,15,2.11,8,5,0,1,1,0,1,0.14,1,0,0,0,0,0,Matches
1559,Yvann Macon,fr FRA,DF,Saint-Étienne,fr Ligue 1,25,1998,8.8,10,1.29,9,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1560,James Maddison,eng ENG,MF,Tottenham,eng Premier League,27,1996,20.1,95,4.73,66,13,7,3,6,0,18,0.90,12,2,3,1,0,0,Matches
1561,Eros Maddy,nl NED,DF,Auxerre,fr Ligue 1,23,2001,0.2,1,6.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1562,Noni Madueke,eng ENG,FW,Chelsea,eng Premier League,22,2002,22.6,79,3.50,57,0,10,7,4,1,8,0.35,5,0,0,1,1,1,Matches
1563,Pablo Maffeo,es ESP,DF,Mallorca,es La Liga,27,1997,26.3,60,2.28,39,9,5,1,5,1,4,0.15,3,1,0,0,0,0,Matches
1564,Gabriel Magalhães,br BRA,DF,Arsenal,eng Premier League,26,1997,26.3,35,1.33,31,0,0,3,1,0,6,0.23,4,0,0,1,1,0,Matches
1565,Soungoutou Magassa,fr FRA,MF,Monaco,fr Ligue 1,20,2003,11.4,19,1.67,19,0,0,0,0,0,1,0.09,1,0,0,0,0,0,Matches
1566,Edmond-Paris Maghoma,eng ENG,"MF,FW",Brentford,eng Premier League,23,2001,1.3,4,3.03,4,0,0,0,0,0,1,0.76,1,0,0,0,0,0,Matches
1567,Giangiacomo Magnani,it ITA,DF,Hellas Verona,it Serie A,28,1995,11.8,4,0.34,2,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1568,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,26,1998,25.8,28,1.08,24,2,0,1,1,0,4,0.15,3,0,0,0,1,0,Matches
1569,Frank Magri,cm CMR,"FW,MF",Toulouse,fr Ligue 1,24,1999,16.8,29,1.72,14,0,2,6,7,0,3,0.18,1,0,1,0,1,0,Matches
1570,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,31,1993,19.5,20,1.02,14,1,0,5,0,0,0,0.00,0,0,0,0,0,0,Matches
1571,Jon Magunazelaia,es ESP,MF,Real Sociedad,es La Liga,23,2001,0.1,1,12.86,1,0,0,0,0,0,1,12.86,1,0,0,0,0,0,Matches
1572,Arne Maier,de GER,MF,Augsburg,de Bundesliga,25,1999,10.4,44,4.23,25,17,0,2,0,0,4,0.38,1,2,0,1,0,0,Matches
1573,Mike Maignan,fr FRA,GK,Milan,it Serie A,29,1995,36.6,6,0.16,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1574,Patrick Mainka,de GER,DF,Heidenheim,de Bundesliga,29,1994,34.0,28,0.82,23,0,0,5,0,0,2,0.06,0,0,0,2,0,0,Matches
1575,Kobbie Mainoo,eng ENG,MF,Manchester Utd,eng Premier League,19,2005,18.3,34,1.85,29,0,4,0,1,0,3,0.16,3,0,0,0,0,0,Matches
1576,Ainsley Maitland-Niles,eng ENG,DF,Lyon,fr Ligue 1,26,1997,22.1,55,2.49,47,1,1,5,0,1,6,0.27,6,0,0,0,0,0,Matches
1577,Radosław Majecki,pl POL,GK,Monaco,fr Ligue 1,24,1999,15.0,1,0.07,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1578,Lovro Majer,hr CRO,MF,Wolfsburg,de Bundesliga,26,1998,3.4,13,3.85,9,3,0,1,0,0,2,0.59,1,1,0,0,0,0,Matches
1579,Hamidou Makalou,ml MLI,"FW,MF",Brest,fr Ligue 1,18,2006,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1580,Jordy Makengo,fr FRA,DF,Freiburg,de Bundesliga,22,2001,8.3,9,1.09,7,1,1,0,0,0,1,0.12,1,0,0,0,0,0,Matches
1581,Antoine Makoumbou,cg CGO,MF,Cagliari,it Serie A,26,1998,23.9,38,1.59,33,0,0,2,1,2,5,0.21,5,0,0,0,0,0,Matches
1582,Nikola Maksimović,rs SRB,DF,Montpellier,fr Ligue 1,32,1991,6.5,8,1.24,6,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1583,Tyrell Malacia,nl NED,DF,Manchester Utd,eng Premier League,24,1999,1.1,2,1.80,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1584,Jarzinho Malanga,de GER,DF,Stuttgart,de Bundesliga,18,2006,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1585,Julián Malatini,ar ARG,DF,Werder Bremen,de Bundesliga,23,2001,5.0,5,0.99,4,0,0,1,0,0,2,0.40,2,0,0,0,0,0,Matches
1586,Daniel Maldini,it ITA,"MF,FW",Monza,it Serie A,22,2001,14.5,40,2.75,21,3,6,6,4,0,5,0.34,3,0,0,2,0,0,Matches
1587,Daniel Maldini,it ITA,"FW,MF",Atalanta,it Serie A,22,2001,2.9,9,3.14,9,0,0,0,0,0,1,0.35,1,0,0,0,0,0,Matches
1588,Youssef Maleh,ma MAR,MF,Empoli,it Serie A,25,1998,16.8,30,1.79,26,0,1,1,2,0,2,0.12,2,0,0,0,0,0,Matches
1589,Donyell Malen,nl NED,FW,Aston Villa,eng Premier League,25,1999,3.4,6,1.76,5,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1590,Donyell Malen,nl NED,"FW,MF",Dortmund,de Bundesliga,25,1999,6.8,12,1.76,9,0,2,1,0,0,3,0.44,3,0,0,0,0,0,Matches
1591,Ruslan Malinovskyi,ua UKR,"MF,FW",Genoa,it Serie A,31,1993,4.3,17,3.98,11,2,0,3,1,0,2,0.47,2,0,0,0,0,0,Matches
1592,Lennard Maloney,us USA,MF,Heidenheim,de Bundesliga,24,1999,8.4,7,0.83,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1593,Lennard Maloney,us USA,MF,Mainz 05,de Bundesliga,24,1999,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1594,Aaron Malouda,fr FRA,FW,Lille,fr Ligue 1,18,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1595,Giorgi Mamardashvili,ge GEO,GK,Valencia,es La Liga,23,2000,34.0,9,0.26,6,3,0,0,0,0,2,0.06,1,1,0,0,0,0,Matches
1596,Dennis Man,ro ROU,"FW,MF",Parma,it Serie A,25,1998,22.2,80,3.61,62,8,5,3,1,1,7,0.32,5,1,0,1,0,0,Matches
1597,Hianga Mananga Mbock,fr FRA,MF,Brest,fr Ligue 1,24,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1598,Gianluca Mancini,it ITA,DF,Roma,it Serie A,28,1996,34.9,41,1.17,35,0,0,4,1,1,2,0.06,2,0,0,0,0,0,Matches
1599,Steve Mandanda,fr FRA,GK,Rennes,fr Ligue 1,39,1985,16.5,4,0.24,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1600,Christos Mandas,gr GRE,GK,Lazio,it Serie A,22,2001,9.0,2,0.22,2,0,0,0,0,0,1,0.11,1,0,0,0,0,0,Matches
1601,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,es La Liga,30,1994,10.5,7,0.67,6,0,0,0,0,1,1,0.10,0,0,0,0,0,1,Matches
1602,Aïssa Mandi,dz ALG,DF,Lille,fr Ligue 1,32,1991,19.3,23,1.19,20,2,0,1,0,0,2,0.10,1,1,0,0,0,0,Matches
1603,Rolando Mandragora,it ITA,MF,Fiorentina,it Serie A,27,1997,20.6,56,2.61,35,11,1,3,3,3,5,0.23,3,2,0,0,0,0,Matches
1604,Mateus Mane,,MF,Wolves,eng Premier League,,,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1605,Orel Mangala,be BEL,MF,Everton,eng Premier League,26,1998,14.0,24,1.72,17,1,2,3,1,0,1,0.07,0,0,0,0,1,0,Matches
1606,Orel Mangala,be BEL,MF,Lyon,fr Ligue 1,26,1998,0.7,3,4.03,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1607,Ryan Manning,ie IRL,"DF,MF",Southampton,eng Premier League,28,1996,16.2,50,3.08,25,22,0,1,1,1,3,0.18,0,2,0,0,1,0,Matches
1608,Javier Manquillo,es ESP,DF,Celta Vigo,es La Liga,30,1994,5.7,1,0.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1609,Johan Manzambi,ch SUI,"FW,MF",Freiburg,de Bundesliga,18,2005,3.7,13,3.49,6,0,3,2,2,0,2,0.54,2,0,0,0,0,0,Matches
1610,Alberto Manzoni,it ITA,MF,Atalanta,it Serie A,19,2005,0.1,1,15.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1611,Sekou Mara,fr FRA,"FW,MF",Strasbourg,fr Ligue 1,22,2002,8.5,10,1.17,5,0,2,3,0,0,2,0.23,0,0,0,2,0,0,Matches
1612,Alessandro Marcandalli,it ITA,DF,Genoa,it Serie A,21,2002,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1613,Alessandro Marcandalli,it ITA,DF,Venezia,it Serie A,21,2002,3.9,1,0.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1614,Marcão,br BRA,DF,Sevilla,es La Liga,28,1996,6.1,2,0.33,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1615,Solly March,eng ENG,"FW,MF",Brighton,eng Premier League,30,1994,1.9,7,3.77,6,1,0,0,0,0,2,1.08,2,0,0,0,0,0,Matches
1616,Filip Marchwiński,pl POL,MF,Lecce,it Serie A,22,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1617,Óscar de Marcos,es ESP,DF,Athletic Club,es La Liga,35,1989,17.4,47,2.70,43,3,0,0,1,0,8,0.46,8,0,0,0,0,0,Matches
1618,Alberto Marí,es ESP,FW,Valencia,es La Liga,23,2001,0.1,1,12.86,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
