,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 37_level_0
,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
2458,2365,Kévin Soni,cm CMR,FW,Espanyol,es La Liga,21,1998,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2459,2366,David Soria,es ESP,GK,Getafe,es La Liga,26,1993,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2460,2367,Bruno Soriano,es ESP,"MF,FW",Villarreal,es La Liga,35,1984,7,1,263,2.9,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,2,16,1,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,Matches
2461,2368,Juan Soriano,es ESP,GK,Leganés,es La Liga,21,1997,11,11,990,11.0,0,0,0,0,0,0,2,0,0.4,0.4,0.0,0.4,0,0,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
2462,2369,Roberto Soriano,it ITA,MF,Bologna,it Serie A,28,1991,29,29,2469,27.4,5,5,10,5,0,0,4,2,4.3,4.3,4.8,9.1,97,176,124,0.18,0.18,0.36,0.18,0.36,0.16,0.18,0.33,0.16,0.33,Matches
2463,2370,Riccardo Sottil,it ITA,"FW,DF",Fiorentina,it Serie A,20,1999,18,4,514,5.7,0,0,0,0,0,0,3,0,1.0,1.0,0.5,1.4,32,9,58,0.00,0.00,0.00,0.00,0.00,0.17,0.08,0.25,0.17,0.25,Matches
2464,2371,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,24,1995,13,12,1040,11.6,3,0,3,3,0,0,0,0,2.8,2.8,0.3,3.1,3,40,17,0.26,0.00,0.26,0.26,0.26,0.24,0.03,0.27,0.24,0.27,Matches
2465,2372,Adama Soumaoro,fr FRA,DF,Genoa,it Serie A,27,1992,8,7,637,7.1,1,0,1,1,0,0,2,0,0.4,0.4,0.1,0.5,0,9,1,0.14,0.00,0.14,0.14,0.14,0.05,0.01,0.07,0.05,0.07,Matches
2466,2373,Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,27,1992,6,4,415,4.6,1,0,1,1,0,0,0,0,0.8,0.8,0.0,0.8,2,10,0,0.22,0.00,0.22,0.22,0.22,0.18,0.00,0.18,0.18,0.18,Matches
2467,2374,Boubakary Soumaré,fr FRA,MF,Lille,fr Ligue 1,20,1999,20,15,1213,13.5,0,0,0,0,0,0,2,2,0.0,0.0,0.6,0.6,21,74,21,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.00,0.05,Matches
2468,2375,Bryan Soumaré,fr FRA,"MF,FW",Dijon,fr Ligue 1,20,1999,12,4,384,4.3,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.9,10,15,23,0.00,0.00,0.00,0.00,0.00,0.12,0.11,0.22,0.12,0.22,Matches
2469,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
2470,2376,Arnaud Souquet,fr FRA,"DF,FW",Montpellier,fr Ligue 1,27,1992,24,22,2016,22.4,2,0,2,2,0,0,6,0,0.6,0.5,1.0,1.5,44,82,137,0.09,0.00,0.09,0.09,0.09,0.03,0.04,0.07,0.02,0.07,Matches
2471,2377,Djibril Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,22,1997,29,18,1746,19.4,1,3,4,1,0,0,2,0,1.7,1.7,2.7,4.4,37,95,61,0.05,0.15,0.21,0.05,0.21,0.09,0.14,0.23,0.09,0.23,Matches
2472,2378,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,23,1996,34,34,3036,33.7,1,1,2,1,0,0,4,1,2.1,2.1,0.8,2.9,22,125,5,0.03,0.03,0.06,0.03,0.06,0.06,0.02,0.09,0.06,0.09,Matches
2473,2379,Nikolas Špalek,sk SVK,"MF,FW",Brescia,it Serie A,22,1997,25,20,1579,17.5,2,1,3,2,0,0,5,0,3.2,3.2,2.0,5.3,33,33,93,0.11,0.06,0.17,0.11,0.17,0.18,0.11,0.30,0.18,0.30,Matches
2474,2380,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,26,1993,24,18,1548,17.2,1,2,3,1,0,0,2,0,1.1,1.1,3.3,4.3,104,63,118,0.06,0.12,0.17,0.06,0.17,0.06,0.19,0.25,0.06,0.25,Matches
2475,2381,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,27,1992,6,5,525,5.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2476,2382,Mattia Sprocati,it ITA,"FW,MF",Parma,it Serie A,26,1993,20,4,590,6.6,1,0,1,1,0,0,0,0,0.7,0.7,0.4,1.2,14,18,39,0.15,0.00,0.15,0.15,0.15,0.11,0.07,0.18,0.11,0.18,Matches
2477,2383,Bassem Srarfi,tn TUN,"FW,MF",Nice,fr Ligue 1,22,1997,3,1,133,1.5,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,3,11,0.00,0.00,0.00,0.00,0.00,0.07,0.04,0.11,0.07,0.11,Matches
2478,2384,Dennis Srbeny,de GER,"MF,FW",Norwich City,eng Premier League,25,1994,8,0,47,0.5,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.5,0,1,4,1.91,0.00,1.91,1.91,1.91,1.00,0.00,1.00,1.00,1.00,Matches
2479,2385,Dennis Srbeny,de GER,"FW,MF",Paderborn 07,de Bundesliga,25,1994,17,14,1119,12.4,5,1,6,5,0,0,2,0,2.9,2.9,0.5,3.4,14,27,42,0.40,0.08,0.48,0.40,0.48,0.23,0.04,0.28,0.23,0.28,Matches
2480,2386,Jerry St. Juste,nl NED,DF,Mainz 05,de Bundesliga,22,1996,25,24,2113,23.5,2,2,4,2,0,0,7,0,0.7,0.7,1.2,1.9,12,56,5,0.09,0.09,0.17,0.09,0.17,0.03,0.05,0.08,0.03,0.08,Matches
2481,2387,Jack Stacey,eng ENG,DF,Bournemouth,eng Premier League,23,1996,19,17,1549,17.2,0,2,2,0,0,0,2,0,0.5,0.5,2.2,2.7,38,50,57,0.00,0.12,0.12,0.00,0.12,0.03,0.13,0.16,0.03,0.16,Matches
2482,2388,Kostas Stafylidis,gr GRE,DF,Hoffenheim,de Bundesliga,25,1993,7,4,398,4.4,1,0,1,1,0,0,0,0,0.1,0.1,0.3,0.4,4,15,17,0.23,0.00,0.23,0.23,0.23,0.02,0.07,0.09,0.02,0.09,Matches
2483,2389,Benjamin Stambouli,fr FRA,DF,Schalke 04,de Bundesliga,28,1990,9,9,810,9.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,9,37,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2484,2390,Junior Stanislas,eng ENG,"MF,FW",Bournemouth,eng Premier League,29,1989,15,7,712,7.9,3,0,3,2,1,1,1,0,2.1,1.4,0.8,2.2,30,26,42,0.38,0.00,0.38,0.25,0.25,0.27,0.10,0.37,0.17,0.27,Matches
2485,2391,Niklas Stark,de GER,DF,Hertha BSC,de Bundesliga,24,1995,21,20,1731,19.2,1,0,1,1,0,0,8,0,0.7,0.7,0.6,1.3,11,52,3,0.05,0.00,0.05,0.05,0.05,0.04,0.03,0.07,0.04,0.07,Matches
2486,2392,Jed Steer,eng ENG,GK,Aston Villa,eng Premier League,26,1992,1,1,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2487,2393,Renato Steffen,ch SUI,"MF,FW",Wolfsburg,de Bundesliga,27,1991,27,19,1585,17.6,6,3,9,6,0,0,6,0,4.5,4.5,2.4,6.9,43,68,109,0.34,0.17,0.51,0.34,0.51,0.25,0.14,0.39,0.25,0.39,Matches
2488,2394,Zack Steffen,us USA,GK,Düsseldorf,de Bundesliga,24,1995,17,17,1530,17.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2489,2395,Dale Stephens,eng ENG,MF,Brighton,eng Premier League,30,1989,33,28,2530,28.1,0,1,1,0,0,0,8,0,0.6,0.6,1.3,1.9,9,160,14,0.00,0.04,0.04,0.00,0.04,0.02,0.05,0.07,0.02,0.07,Matches
2490,2396,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,25,1994,28,27,2451,27.2,1,3,4,1,0,0,4,1,1.0,1.0,1.4,2.4,17,81,11,0.04,0.11,0.15,0.04,0.15,0.04,0.05,0.09,0.04,0.09,Matches
2491,2397,Mariusz Stępiński,pl POL,"FW,MF",Hellas Verona,it Serie A,24,1995,21,7,706,7.8,3,1,4,3,0,0,3,1,2.9,2.9,0.1,3.1,9,2,63,0.38,0.13,0.51,0.38,0.51,0.37,0.02,0.39,0.37,0.39,Matches
2492,2398,Raheem Sterling,eng ENG,FW,Manchester City,eng Premier League,24,1994,33,30,2651,29.5,20,1,21,20,0,2,5,0,18.2,16.4,6.2,22.7,151,100,429,0.68,0.03,0.71,0.68,0.71,0.62,0.21,0.83,0.56,0.77,Matches
2493,2399,Enda Stevens,ie IRL,DF,Sheffield Utd,eng Premier League,29,1990,38,38,3345,37.2,2,4,6,2,0,0,7,0,1.3,1.3,5.3,6.6,92,174,197,0.05,0.11,0.16,0.05,0.16,0.04,0.14,0.18,0.04,0.18,Matches
2494,2400,Marco Stiepermann,de GER,MF,Norwich City,eng Premier League,28,1991,24,14,1180,13.1,0,0,0,0,0,0,6,0,1.5,1.5,0.8,2.3,35,46,52,0.00,0.00,0.00,0.00,0.00,0.11,0.06,0.18,0.11,0.18,Matches
2495,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
2496,2401,Lars Stindl,de GER,"MF,FW",Gladbach,de Bundesliga,30,1988,25,14,1432,15.9,9,3,12,7,2,2,4,0,7.2,5.6,4.6,10.3,15,63,94,0.57,0.19,0.75,0.44,0.63,0.45,0.29,0.74,0.35,0.65,Matches
2497,2402,Kevin Stöger,at AUT,MF,Düsseldorf,de Bundesliga,25,1993,17,14,1268,14.1,0,4,4,0,0,0,3,0,0.8,0.8,2.2,3.1,21,101,42,0.00,0.28,0.28,0.00,0.28,0.06,0.16,0.22,0.06,0.22,Matches
2498,2403,Vlatko Stojanovski,mk MKD,FW,Nîmes,fr Ligue 1,22,1997,6,1,123,1.4,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,2,0,11,0.00,0.00,0.00,0.00,0.00,0.30,0.09,0.39,0.30,0.39,Matches
2499,2404,John Stones,eng ENG,DF,Manchester City,eng Premier League,25,1994,16,12,1122,12.5,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,22,83,1,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
2500,2405,Thomas Strakosha,al ALB,GK,Lazio,it Serie A,24,1995,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2501,2406,Gabriel Strefezza,br BRA,"DF,MF",SPAL,it Serie A,22,1997,32,24,2110,23.4,1,2,3,1,0,0,9,1,2.6,2.6,1.7,4.4,72,62,121,0.04,0.09,0.13,0.04,0.13,0.11,0.07,0.19,0.11,0.19,Matches
2502,2407,Tobias Strobl,de GER,"MF,DF",Gladbach,de Bundesliga,29,1990,10,6,615,6.8,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,1,34,3,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,Matches
2503,2408,Christian Strohdiek,de GER,DF,Paderborn 07,de Bundesliga,31,1988,16,16,1363,15.1,1,2,3,1,0,0,3,0,1.0,1.0,2.1,3.1,5,45,2,0.07,0.13,0.20,0.07,0.20,0.07,0.14,0.21,0.07,0.21,Matches
2504,2409,Kevin Strootman,nl NED,MF,Marseille,fr Ligue 1,29,1990,25,15,1416,15.7,2,3,5,1,1,1,7,0,1.8,1.0,1.0,2.1,21,93,20,0.13,0.19,0.32,0.06,0.25,0.12,0.07,0.18,0.07,0.13,Matches
2505,2410,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,28,1991,33,32,2789,31.0,1,3,4,1,0,0,5,0,1.3,1.3,2.0,3.2,56,128,145,0.03,0.10,0.13,0.03,0.13,0.04,0.06,0.10,0.04,0.10,Matches
2506,2411,Stefano Sturaro,it ITA,MF,Genoa,it Serie A,26,1993,16,15,1252,13.9,1,2,3,1,0,0,7,0,1.8,1.8,1.4,3.2,16,36,33,0.07,0.14,0.22,0.07,0.22,0.13,0.10,0.23,0.13,0.23,Matches
2507,2412,Damián Suárez,uy URU,DF,Getafe,es La Liga,31,1988,30,30,2592,28.8,1,4,5,1,0,0,15,0,0.9,0.9,3.0,3.9,29,176,59,0.03,0.14,0.17,0.03,0.17,0.03,0.10,0.14,0.03,0.14,Matches
2508,2413,Denis Suárez,es ESP,"MF,FW",Celta Vigo,es La Liga,25,1994,26,20,1630,18.1,1,5,6,1,0,1,2,0,2.0,1.2,5.0,6.2,93,117,115,0.06,0.28,0.33,0.06,0.33,0.11,0.27,0.38,0.07,0.34,Matches
2509,2414,Luis Suárez,uy URU,FW,Barcelona,es La Liga,32,1987,28,22,1998,22.2,16,8,24,15,1,1,4,0,12.7,12.0,2.5,14.5,30,43,171,0.72,0.36,1.08,0.68,1.04,0.57,0.11,0.68,0.54,0.65,Matches
2510,2415,Mathías Suárez,uy URU,DF,Montpellier,fr Ligue 1,23,1996,1,1,60,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2511,2416,Neven Subotić,rs SRB,DF,Union Berlin,de Bundesliga,30,1988,23,23,1965,21.8,1,0,1,1,0,0,3,1,1.2,1.2,0.5,1.7,12,72,5,0.05,0.00,0.05,0.05,0.05,0.06,0.02,0.08,0.06,0.08,Matches
2512,2417,Isaac Success,ng NGA,"FW,MF",Watford,eng Premier League,23,1996,5,0,70,0.8,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.1,4,2,9,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.14,0.07,0.14,Matches
2513,2418,Marek Suchý,cz CZE,DF,Augsburg,de Bundesliga,31,1988,7,4,397,4.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,5,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
2514,2419,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,23,1995,8,8,641,7.1,0,1,1,0,0,0,1,0,0.6,0.6,0.6,1.1,5,34,0,0.00,0.14,0.14,0.00,0.14,0.08,0.08,0.16,0.08,0.16,Matches
2515,2420,Ki Sung-yueng,kr KOR,MF,Newcastle Utd,eng Premier League,30,1989,3,1,137,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,6,3,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
2516,2421,Ki Sung-yueng,kr KOR,MF,Mallorca,es La Liga,30,1989,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2517,2422,Stoppila Sunzu,zm ZAM,DF,Metz,fr Ligue 1,30,1989,17,14,1352,15.0,0,0,0,0,0,0,2,1,0.6,0.6,0.0,0.6,2,9,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
2518,2423,Andrew Surman,eng ENG,MF,Bournemouth,eng Premier League,32,1986,5,2,235,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,1,5,1,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.02,0.01,0.02,Matches
2519,2424,Sam Surridge,eng ENG,"FW,MF",Bournemouth,eng Premier League,21,1998,4,0,27,0.3,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,0,2,5,0.00,0.00,0.00,0.00,0.00,1.75,0.19,1.94,1.75,1.94,Matches
2520,2425,Suso,es ESP,"FW,MF",Milan,it Serie A,25,1993,16,15,1359,15.1,1,2,3,1,0,0,2,0,1.1,1.1,4.5,5.6,49,96,148,0.07,0.13,0.20,0.07,0.20,0.07,0.30,0.37,0.07,0.37,Matches
2521,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
2522,2426,Suso,es ESP,"FW,MF",Sevilla,es La Liga,25,1993,17,8,785,8.7,1,1,2,1,0,0,0,0,0.8,0.8,1.8,2.6,18,59,52,0.11,0.11,0.23,0.11,0.23,0.09,0.20,0.30,0.09,0.30,Matches
2523,2427,Bosko Sutalo,hr CRO,DF,Atalanta,it Serie A,19,2000,7,3,280,3.1,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.1,10,11,3,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
2524,2428,Markus Suttner,at AUT,DF,Düsseldorf,de Bundesliga,32,1987,21,16,1339,14.9,0,1,1,0,0,0,3,0,0.6,0.6,0.8,1.4,18,90,61,0.00,0.07,0.07,0.00,0.07,0.04,0.06,0.10,0.04,0.10,Matches
2525,2429,Mattias Svanberg,se SWE,MF,Bologna,it Serie A,20,1999,25,12,1051,11.7,1,2,3,1,0,0,2,0,1.6,1.6,1.3,2.9,26,35,43,0.09,0.17,0.26,0.09,0.26,0.14,0.11,0.25,0.14,0.25,Matches
2526,2430,Issiaga Sylla,gn GUI,DF,Toulouse,fr Ligue 1,25,1994,28,28,2520,28.0,0,2,2,0,0,0,2,0,1.2,1.2,2.0,3.2,74,100,93,0.00,0.07,0.07,0.00,0.07,0.04,0.07,0.11,0.04,0.11,Matches
2527,2431,Moussa Sylla,ml MLI,FW,Monaco,fr Ligue 1,19,1999,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.84,0.00,0.84,Matches
2528,2432,Eddy Sylvestre,fr FRA,MF,Nice,fr Ligue 1,19,1999,1,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2529,2433,Ádám Szalai,hu HUN,FW,Mainz 05,de Bundesliga,31,1987,27,12,1147,12.7,1,1,2,1,0,0,1,0,4.5,4.5,1.3,5.8,10,23,69,0.08,0.08,0.16,0.08,0.16,0.36,0.10,0.45,0.36,0.45,Matches
2530,2434,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,29,1990,29,29,2591,28.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2531,2435,Andrea Tabanelli,it ITA,MF,Lecce,it Serie A,29,1990,13,11,964,10.7,1,0,1,1,0,0,4,0,1.1,1.1,0.2,1.2,24,28,54,0.09,0.00,0.09,0.09,0.09,0.10,0.02,0.12,0.10,0.12,Matches
2532,2436,Tachi,es ESP,DF,Alavés,es La Liga,21,1997,6,2,238,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2533,2437,Panagiotis Tachtsidis,gr GRE,MF,Lecce,it Serie A,28,1991,28,24,2003,22.3,0,2,2,0,0,0,7,1,0.8,0.8,2.0,2.8,40,144,18,0.00,0.09,0.09,0.00,0.09,0.04,0.09,0.13,0.04,0.13,Matches
2534,2438,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,23,1996,25,22,2092,23.2,0,1,1,0,0,0,4,1,0.3,0.3,0.4,0.7,14,132,2,0.00,0.04,0.04,0.00,0.04,0.01,0.02,0.03,0.01,0.03,Matches
2535,2439,Flavien Tait,fr FRA,"MF,FW",Rennes,fr Ligue 1,26,1993,17,9,885,9.8,2,2,4,2,0,0,0,1,1.2,1.2,1.3,2.6,46,51,67,0.20,0.20,0.41,0.20,0.41,0.13,0.13,0.26,0.13,0.26,Matches
2536,2440,Madih Talal,fr FRA,FW,Amiens,fr Ligue 1,21,1997,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2537,2441,Adrien Tameze,cm CMR,MF,Atalanta,it Serie A,25,1994,7,2,211,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,14,3,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,Matches
2538,2442,Adrien Tameze,cm CMR,MF,Nice,fr Ligue 1,25,1994,8,6,519,5.8,1,0,1,1,0,0,1,0,0.8,0.8,0.4,1.2,11,20,24,0.17,0.00,0.17,0.17,0.17,0.13,0.08,0.21,0.13,0.21,Matches
2539,2443,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,20,1999,6,6,525,5.8,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.1,3,14,7,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
2540,2444,Adil Taoui,fr FRA,MF,Toulouse,fr Ligue 1,17,2001,2,0,25,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,3,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.23,0.23,0.23,Matches
2541,2445,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,20,1999,14,12,1058,11.8,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.3,4,37,0,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
2542,2446,Matt Targett,eng ENG,"DF,MF",Aston Villa,eng Premier League,23,1995,28,27,2291,25.5,1,2,3,1,0,0,4,0,0.4,0.4,2.6,3.0,22,115,81,0.04,0.08,0.12,0.04,0.12,0.02,0.10,0.12,0.02,0.12,Matches
2543,2447,Rodrigo Tarín,es ESP,DF,Leganés,es La Liga,23,1996,14,12,951,10.6,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,5,10,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
2544,2448,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,26,1992,38,38,3420,38.0,2,2,4,2,0,0,10,0,2.1,2.1,3.1,5.2,2,83,2,0.05,0.05,0.11,0.05,0.11,0.06,0.08,0.14,0.06,0.14,Matches
2545,2449,Ciprian Tătărușanu,ro ROU,GK,Lyon,fr Ligue 1,33,1986,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2546,2450,Júlio Tavares,cv CPV,FW,Dijon,fr Ligue 1,30,1988,23,22,1997,22.2,5,2,7,4,1,1,0,0,7.1,6.4,2.4,8.7,13,42,134,0.23,0.09,0.32,0.18,0.27,0.32,0.11,0.43,0.29,0.39,Matches
2547,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
2548,2451,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,25,1993,24,22,1945,21.6,0,1,1,0,0,0,3,0,0.0,0.0,0.9,1.0,61,54,46,0.00,0.05,0.05,0.00,0.05,0.00,0.04,0.04,0.00,0.04,Matches
2549,2452,Neil Taylor,wls WAL,DF,Aston Villa,eng Premier League,30,1989,14,11,1091,12.1,0,0,0,0,0,0,2,0,0.2,0.2,0.4,0.6,7,48,25,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.05,0.01,0.05,Matches
2550,2453,Aurélien Tchouaméni,fr FRA,MF,Bordeaux,fr Ligue 1,19,2000,15,13,1110,12.3,0,1,1,0,0,0,3,0,0.7,0.7,0.3,1.0,9,88,6,0.00,0.08,0.08,0.00,0.08,0.06,0.02,0.08,0.06,0.08,Matches
2551,2454,Aurélien Tchouaméni,fr FRA,MF,Monaco,fr Ligue 1,19,2000,3,0,65,0.7,0,0,0,0,0,0,3,0,0.2,0.2,0.3,0.5,0,0,0,0.00,0.00,0.00,0.00,0.00,0.23,0.42,0.65,0.23,0.65,Matches
2552,2455,Georg Teigl,at AUT,"DF,MF",Augsburg,de Bundesliga,28,1991,3,1,111,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,3,1,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches
2553,2456,Álvaro Tejero,es ESP,DF,Eibar,es La Liga,23,1996,18,16,1447,16.1,0,0,0,0,0,0,4,0,0.2,0.2,1.0,1.2,27,71,45,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07,Matches
2554,2457,Bernard Tekpetey,gh GHA,"FW,MF",Düsseldorf,de Bundesliga,21,1997,9,5,448,5.0,0,1,1,0,0,0,4,0,0.4,0.4,0.3,0.7,21,18,35,0.00,0.20,0.20,0.00,0.20,0.08,0.05,0.14,0.08,0.14,Matches
2555,2458,Nathan Tella,ng NGA,FW,Southampton,eng Premier League,20,1999,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,1.27,0.00,1.27,1.27,1.27,Matches
